ID,reference,prediction,NJ,WE,RA,AL,RF,SA,AVG
jlXmVqhaMds_39,"Gum. All right. So you want to go in and you just want to buy a pack of gum. That's all you really want. That's why you stop at the store. So you go in. Do you have any thoughts, we've talked in the past about automatic thoughts? These thoughts that just kind of come in. So are there any thoughts that are happening when you're walking into the store?","Got it. And how does it feel when you're in that situation, when you're at the store and you're trying to decide what to buy?",1,1,1,1,0,2,1.0
jlXmVqhaMds_41,"All right. So the thought is, 'What else can I get?' That's one of the first thoughts.","It sounds like you're experiencing a lot of anxiety about the decision-making process. You're feeling pressured to make a choice, and it's causing you to feel anxious. It's like you're trying to make a decision, but it's feeling overwhelming. Is that right?",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_43,It has to be two. That's another thought. So that thought's a little more demanding. So it has to be...,"I see. So it's not just about getting the gum, it's about getting two items. And that's causing some anxiety.",-1,-1,-2,1,0,1,-0.3333333333333333
jlXmVqhaMds_45,And then you said jumps right to the anxiety. So is the anxiety relieved if you can decide on a second item and you select it?,It sounds like you're feeling a bit overwhelmed by the idea of having to get two things.,1,1,1,1,0,2,1.0
jlXmVqhaMds_47,Okay. So it's relieved gradually. But it is relieved. And when's it completely gone?,It's interesting how the anxiety starts to ease when you have a plan.,1,1,1,1,0,2,1.0
jlXmVqhaMds_49,"All right. So really the worst anxiety would be approaching the store, entering and that moment of uncertainty when you don't know the second thing that you're going to buy. All right. So that's really the target area.",I see. So the anxiety is most intense when you're in the process of making the decision and the transaction. And it's most relieved when you've completed the task.,1,1,1,1,0,2,1.0
jlXmVqhaMds_51,"Okay. So if you could relieve that anxiety, that would be one of your goals. All right. So let's think about it this way. Do you know the reason that you do this? Do you have any guesses?",I see. And how does that make you feel when you're in that moment?,1,1,1,1,0,2,1.0
jlXmVqhaMds_53,"All right. So you've been through some really tough times, to put it mildly. And what you're afraid of if you only buy the one item is something safety related happening.",It sounds like you're connecting your past experiences to your current feelings of anxiety. That makes sense. Can you tell me more about those past experiences?,-1,0,-2,0,0,1,-0.3333333333333333
jlXmVqhaMds_56,"So safety and security, they're at risk for you when you don't follow this rule. So if we think about it in terms of the cognitive model, we talk about the core beliefs and the intermediate beliefs. So the core belief here, do you have any thoughts on what it might be?",It sounds like you're feeling a lot of fear and uncertainty about your safety and security. It's understandable that these past experiences might be influencing your current behavior.,-1,-1,-2,-1,-1,1,-0.8333333333333334
jlXmVqhaMds_58,"I'm not okay, I'm not safe, I am vulnerable. Exposed to danger, so you're at risk.","It sounds like you're feeling that you're not safe, and that's a very real and valid feeling. Can you tell me more about what makes you feel that way?",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_60,"All right. So with that core belief, we move down to kind of like the assumptions, in this case the rule. All right. So the rule is, 'I can stay safe if I transact involving only two or more products.' All right. So that's your rule.",It sounds like you're feeling very vulnerable and exposed. Can you tell me more about what that feels like for you?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_62,"And then when a situation presents itself, which would be an impending transaction, when they come together, what's that automatic thought?",Thank you for sharing that. It sounds like this rule is a way for you to feel safe and protected. Can you tell me more about how this rule makes you feel?,2,1,-2,1,1,2,0.8333333333333334
jlXmVqhaMds_64,"So that's your automatic thought. And then what's the behavior that's a product of that automatic thought? You buy the second item. And the feeling, what's the feeling that follows that, that follows that purchase of two?",It sounds like you're feeling anxious about the possibility of getting something you don't want.,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_66,"Relief. All right. Yeah. So can you see how the mechanism, what's happening to you could be explained through the cognitive model?",It sounds like you're experiencing a mix of anxiety and relief. Can you tell me more about what's causing that anxiety?,1,1,1,1,0,2,1.0
jlXmVqhaMds_68,"All right. So let's talk about the rule of two. Do you think that sitting here now, do you see a causal connection between purchasing two items and a safety or security breach or something bad happening?",I'm glad you see that. And how does that understanding make you feel?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_70,"It's not a useful thought, maybe not a useful intermediate belief. So you recognize that, you appreciate that there's not a link between the purchasing behavior and safety in either direction, though, right? Meaning you realize that if you buy two, that doesn't necessarily keep you safe either. So you can't introduce safety or risk of being unsafe through your transacting behavior.","I see. So, it's more of a habit or a pattern that you've noticed in your mind.",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_72,Does that make sense?,It sounds like you're acknowledging that the thought doesn't hold up to reality. How does that realization make you feel?,-1,-1,-2,1,0,1,-0.3333333333333333
jlXmVqhaMds_74,"Right. Safety or risk, they're not influenced by your behavior. But that's not what your mind is telling you. Right. That's not what your thoughts are telling you. Right. That's logical and you can sit here with me and you can say, 'Yeah, I don't see a link.'",It sounds like you're feeling a bit confused or conflicted about this. It's okay to feel that way. Would you like to explore what's causing this confusion further?,-1,0,-2,1,0,2,0.0
jlXmVqhaMds_76,"So let's talk about that moment. So in this moment, maybe a little anxious now, but you can kind of see how you can't protect yourself or cause harm to yourself or anyone else by buying two or failing to buy two. In the store or wherever you're making the transaction, different story. So let's go a different direction. I want you to kind of stay with me as I go through another scenario. Let's say that you forgot your credit card or cash or whatever, and you only have enough money for the gum and you want the gum. It's really important to you. So it's not something you want to turn into a zero.",It sounds like you're feeling a sense of impending doom. Can you tell me more about what that feels like for you?,1,1,1,1,0,2,1.0
jlXmVqhaMds_78,"Okay. So you go into the store, you realize you only have enough resources to make the one transaction. So now walk me through the thoughts and the feelings.","Of course, let's explore that. So, you're in the store, and you only have enough money for the gum. You really want the gum, but you're feeling that same sense of impending doom. How does that feel for you?",-1,-1,-2,1,0,1,-0.3333333333333333
jlXmVqhaMds_80,"No, what do you think would happen?",It sounds like you're considering what you would typically do in this situation. What thoughts are going through your mind?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_82,Could you do it?,It sounds like you're feeling quite stressed and anxious about the situation. You're worried about not having enough resources to make the purchase.,1,1,1,1,0,2,1.0
jlXmVqhaMds_84,"Okay. And that is one level of being able, but how about in terms of your thinking and your feeling?",How does that make you feel?,1,1,1,1,0,2,1.0
jlXmVqhaMds_86,And what would happen? How much anxiety would you experience and would the anxiety fade off?,It sounds like you're feeling a mix of determination and uncertainty. How does that feel for you?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_88,Tell me what you're feeling right now.,"It sounds like you're feeling a bit overwhelmed by the thought of doing it, but also acknowledging that you have the ability to manage it. How does that make you feel?",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_90,"Are you worried, is it the kind of anxiety where you're worried that something catastrophic's going to happen?",It sounds like you're feeling very anxious. What's making you feel this way?,1,0,-2,1,0,2,0.3333333333333333
jlXmVqhaMds_92,Okay. So even talking about a transaction of one can lead to anxiety connected to this safety and security thing. So you can trigger that without a transaction even pending.,It sounds like you're feeling very overwhelmed by this anxiety. Can you tell me more about what's making you feel this way?,-1,0,-1,1,0,2,0.16666666666666666
jlXmVqhaMds_94,"So it's really scary for you. Is it bearable, the anxiety you have now, is it bearable?",It sounds like you're feeling quite overwhelmed right now.,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_96,Yeah. It doesn't feel good. What do you feel is going to happen? What's the anxiety about?,I see. It's understandable that it hurts. How long have you been feeling this way?,1,1,1,1,0,2,1.0
jlXmVqhaMds_98,"Okay, so it's not a safety and security, it's a concern about following through and buying one item.",It sounds like you're feeling overwhelmed by the choices you have to make. It's understandable that this can be really tough. What's the most important thing for you to consider when making this decision?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_100,And I'm talking about breaking the rule. Yeah. It's scary for you.,"I see. So, the rule is that you can only buy two items. And you're feeling anxious about that.",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_102,"All right. So the anxiety you're experiencing right now in this moment with me, right? Be mindful of that. Keep that in your awareness. So is there something on your mind that you need to buy within the next couple days?",It sounds like you're feeling a lot of anxiety about both the act of breaking the rule and the potential consequences. It's understandable that this is causing you a lot of stress.,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_104,Coffee. Hmm. And that's a transaction of one.,I see. And you're feeling anxious about that.,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_106,You'll get something else. Okay. Understandable. But what if I challenged you to a behavioral experiment?,I see. And how does that make you feel?,1,1,1,1,0,2,1.0
jlXmVqhaMds_108,Can you guess what that might be?,What would you like to try?,1,1,1,1,0,2,1.0
jlXmVqhaMds_110,"Yeah, to buy one, to buy one cup of coffee and then leave. So what are the possible things that could happen? Knowing that logically you can't connect it to a safety thing. Now you might be anxious about that and that's real, that anxiety is real, but knowing that the event isn't prevented or caused by the transacting behavior.",It sounds like you're feeling a bit overwhelmed by the idea of making a decision. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_112,"Let's go through what happens. So you buy the coffee, you're really anxious, right? But let's say you follow through and buy the cup of coffee and you leave. Nothing, it doesn't change the safety and security aspect. What is different about that than if you bought two items?",It sounds like you're feeling anxious about the possibility of something happening. Can you tell me more about what that anxiety feels like for you?,1,0,-2,1,0,2,0.3333333333333333
jlXmVqhaMds_114,Would it go away?,It sounds like you're really aware of the difference in your anxiety levels. How does that make you feel?,-1,0,-2,1,0,2,0.0
jlXmVqhaMds_116,So it'd be a more painful experience to buy the one. But it wouldn't actually harm you in terms of the safety and security. But it would cause you more internal anxiety. Exactly. So what would happen if you did it again?,It sounds like you're trying to manage your anxiety by breaking down the situation into smaller steps. How does that feel for you?,1,1,1,1,0,2,1.0
jlXmVqhaMds_118,Could be. What if you did it a hundred times?,"It sounds like you're hoping that with each time, the anxiety would decrease.",-1,0,-2,1,0,2,0.0
jlXmVqhaMds_120,"Anxiety would get old. So really what you're doing is you're conditioning, you'd be conditioning yourself, right, to surviving just buying the one item.",It sounds like you're feeling a bit overwhelmed by the thought of the anxiety lasting. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_122,"It would be some financial advantages to it certainly, yeah. And there'd be a freedom advantage too, which is the freedom to buy any number of items.",It sounds like you're considering the potential benefits of reducing anxiety. How does that make you feel?,1,0,-2,1,0,2,0.3333333333333333
jlXmVqhaMds_124,"So what, what scenario of purchasing could you see yourself being most likely to follow through with this? I guess would there be another item that would be easier to actually follow through, like for example the gasoline because you'd be at your car, you'd buy the gasoline and you'd leave.",It sounds like you're imagining a life where you have more financial freedom and the ability to buy more items. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_126,"Would that be, do you think that'd be easier to actually be successful?",It sounds like you're considering the practicality of your purchases. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_128,"All right. So we would consider that kind of a step in a direction that would result in fewer symptoms. And maybe another step in the future would be to go into the store and buy one, but let's not, let's not do that. Okay. Let's stick with the gasoline.",It sounds like you're finding it easier to commit to actions that are more immediate and less tempting. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_130,You feel like you could succeed with that experiment.,I'm glad to hear that. It sounds like you're feeling more confident about this step. How does that feel for you?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_132,"Are you afraid with the coffee that you might just end up buying two things? All right. So let's go with the fuel in your car. So the next time that your car needs fuel, go in, buy the fuel, drive away.",It sounds like you're feeling more hopeful about trying the gasoline.,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_134,So how's your anxiety now?,It sounds like you're finding the idea of using the self-service pump at the gas station more appealing.,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_136,"Better than it was a few minutes ago. Yeah. Yeah. But mostly because the experiment that we're talking about is a little easier. All right. And because I think like the insight that you gave me on I hadn't connected all the dots, so that was very helpful.",It sounds like you're feeling a bit more at ease with the idea of just getting the fuel for your car. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_137,"All right, so as you're trying to kind of push through this experience of just fueling the car, you're going to have those thoughts still come up. And the adaptive response could be something like 'I know this won't actually have a consequence in the real world.' Does that make sense?","I'm glad you found that helpful. So, how does it feel to have that insight?",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_139,"So there's a few things I'm asking you to do, right? One is to just buy gasoline when you need it and only buy gasoline. And at the same time when those thoughts come up to respond to them with the adaptive responses.",I'm glad you found that helpful. How does it feel to acknowledge that thought and respond to it in a different way?,-1,0,-2,0,0,1,-0.3333333333333333
jlXmVqhaMds_141,"Pair them together. 'I know this won't have a real consequence in reality,' that could be one. 'I know that I can tolerate the anxiety.' And maybe another adaptive response would be 'This is painful for me, but if I can be successful here, maybe I can get rid of the anxiety someday.' Keeping your eye on moving up to coffee and other behavioral goals. Does that make sense?","It sounds like you're feeling a bit more in control now, and that's great. How does it feel to have a plan in place?",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_143,"So we're kind of attacking the anxiety from a lot of different angles here. And my hope is that the more we can replicate the behavior of just buying one item, the more your anxiety will decrease. So do you, do you believe that you could succeed with this?","I'm glad you find that helpful. It's important to remember that you're doing this for yourself, and it's okay to take it at your own pace. How are you feeling about this plan so far?",1,1,-2,1,0,2,0.5
jlXmVqhaMds_145,"Well that can be very positive. What I detected there was courage. You're ready to say I've had enough and you're ready to take the anxiety on. That can be a positive adaptive response, like being assertive and saying almost like you're talking to the anxiety in a way, but I'm, I'm not going to let you beat me this time. That's what you'd be saying to the anxiety.",It sounds like you're feeling a mix of hope and a bit of nervousness about this. It's great that you're ready to take this step. How does it feel to acknowledge that you're ready?,1,1,1,1,0,2,1.0
jlXmVqhaMds_147,So make a note of all these and you can use the same one more than once. But keep applying them as needed through the whole process until you're home. You've permanently recorded just buying the one thing. So that's a victory.,I'm glad you found that helpful. It's important to acknowledge that it's a big step and it's okay to feel a bit nervous about it. How are you feeling about this right now?,-1,0,-2,0,0,2,-0.16666666666666666
jlXmVqhaMds_149,So do you foresee needing to get gas between now and next week?,It sounds like you're really proud of yourself for taking that step. It's a big deal to acknowledge and address your anxiety. How does it feel to have taken that step?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_151,"So if you could try that out and if you could record kind of in the moment, the experience in terms of your feelings at different stages, that would be helpful. Write them down right in the moment, that'll be the most accurate record. And that also I think is therapeutic in a way, you're documenting the experience and bring that in.",It sounds like you're planning ahead. How does that make you feel?,1,1,1,1,0,2,1.0
jlXmVqhaMds_153,All right. So try that out and make an appointment and I'll see you next week and we'll go over the different stages and everything and see how we did. Thanks Emma.,"That's great. It's a small step, but it's a step forward. How does that make you feel?",-1,0,-2,0,0,2,-0.16666666666666666
la5VCuaPi2w_1,"Hi Jason, how you doing today?","Client: ""I've been feeling really overwhelmed lately. I have so much on my plate, and I just don't know where to start.""

Therapist: ""It sounds like you're feeling quite overwhelmed. Can you tell me more about what's been on your mind lately?""",1,0,-2,1,0,2,0.3333333333333333
la5VCuaPi2w_3,You're alright?,I'm really glad to hear that you're feeling okay. It's important to acknowledge and validate your feelings. How are you feeling today?,1,1,1,1,0,2,1.0
la5VCuaPi2w_5,Just here?,It sounds like you're here to talk about something. What's been on your mind lately?,0,0,-2,0,0,2,0.0
la5VCuaPi2w_7,I understand that you were in the hospital a couple weeks ago.,It sounds like you're feeling a bit uncertain or maybe even a bit lost. Is that right?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_9,Can you tell me about it?,I see. What happened that led you to the hospital?,1,0,0,1,0,2,0.6666666666666666
la5VCuaPi2w_11,What do you think the government was trying to do?,It sounds like you had a very intense experience. How did you feel when the police came to your house?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_13,And tell me about your room. What are you doing there that makes that special?,It sounds like you're feeling very protective of your family and yourself. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_15,Is that how you were feeling when you were building it?,It sounds like you've put a lot of thought and effort into creating this wave neutralizer. How does it make you feel to know that you're working on something that could potentially help others?,-1,0,-2,0,0,1,-0.3333333333333333
la5VCuaPi2w_17,So you had a period of time where you had like a lot of energy and you weren't really sleeping much?,It sounds like you were feeling very driven and focused on your project. How did it make you feel when the police were called?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_19,You were also happy and felt satisfied?,It sounds like you were really focused and driven during that time. How did it feel to have that kind of energy and focus?,1,1,1,1,0,2,1.0
la5VCuaPi2w_21,And how do you feel now in comparison?,It sounds like you felt a sense of purpose and fulfillment during that time.,1,1,1,1,0,2,1.0
la5VCuaPi2w_23,So not happy. How about sad?,It sounds like you're feeling a bit down since you started the new medication. How does that make you feel?,-1,-1,-2,0,0,1,-0.5
la5VCuaPi2w_25,Do you want to get back to that happiness?,"It sounds like you're feeling a bit stuck in the middle, not quite feeling the joy or excitement you had before. How does that feel for you?",1,1,1,1,0,2,1.0
la5VCuaPi2w_27,"The machine? Yeah. Now, you mentioned you'd ordered some products online. How much did you order?","I see. You're feeling a bit stuck in the middle, and you're hoping that finishing your machine will help you get back to a happier place.",1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_29,He would have been affected by your machine.,It sounds like you're feeling a lot of responsibility for everyone's happiness. How does that make you feel?,-1,-1,-2,1,0,1,-0.3333333333333333
la5VCuaPi2w_31,Were all those hard drives fairly expensive?,It sounds like you're feeling frustrated and upset about your neighbor's actions. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_33,How'd your mother respond to that?,"It sounds like you were trying to make everyone happy, including your mom.",1,1,0,1,0,2,0.8333333333333334
la5VCuaPi2w_35,Is that a strained relationship?,It sounds like you're feeling a bit guilty about using your mom's credit card without her permission. How are you feeling about that?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_37,You get along okay with her?,I see. How does that make you feel when she's upset with you?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_39,And you mentioned that they changed your medications in the hospital.,It sounds like you both have different ways of communicating and maintaining your space. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_41,The government? How are you feeling about taking your medications?,I see. How did that make you feel?,1,1,1,1,0,2,1.0
la5VCuaPi2w_43,I see you really want to get back to working on that machine.,It sounds like you're feeling a lot of frustration and a sense of powerlessness. You're feeling like you're being controlled by the government and that's making you unhappy.,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_45,Have you found yourself as motivated these last couple weeks as you were before you were hospitalized?,It sounds like you're feeling a mix of frustration and determination.,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_47,You still want to get that done. It's important to you.,"It sounds like you're feeling a bit uncertain about when you'll finish, but you're still committed to getting it done.",1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_49,"Alright, Jason. I'd like you to continue seeing a counselor here. Have you found the counseling to be helpful?",It sounds like you're feeling a strong sense of urgency and determination to regain control over your life.,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_51,It's been okay?,I see. What makes it okay for you?,1,1,1,1,0,2,1.0
la5VCuaPi2w_53,"Alright, well continue with counseling and I hope that that can help you a bit. I appreciate you spending this time with me and explaining what happened.",I see. It's understandable that you might feel more comfortable with that. How does it feel for you to share that with me?,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_1,"Vanessa, hi. It's nice to see you again.","Client: ""I've been feeling really overwhelmed lately. I have so much on my plate, and I just don't know where to start.""

Therapist: ""It sounds like you're feeling quite overwhelmed. Can you tell me more about what's been on your mind lately?""",1,0,-2,1,0,2,0.3333333333333333
lrnkEQRUyJM_3,Yeah. How are you?,"Hello, I'm really glad you're here today. How are you feeling right now?",1,1,1,1,0,2,1.0
lrnkEQRUyJM_5,"Yeah. The last time we saw things were pretty chaotic and hectic when you were being released from the hospital, discharged from the hospital about a week ago. How's your injury? How's your arm?",I hear that. It's good to hear that things are settling down. How does that feel for you?,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_7,So you've been trying to stay busy.,"It sounds like you've been keeping yourself quite busy, which can be a good way to cope with the pain. How are you finding that balance between keeping busy and taking care of yourself?",-1,-1,-2,0,0,1,-0.5
lrnkEQRUyJM_9,How are your kids doing?,It sounds like you're feeling a bit overwhelmed by your responsibilities.,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_11,"Yeah. I imagine that there's some period of readjustment and healing and sadness, or as in... it sounds like also just trying to get things done.",It sounds like your family has been supporting each other well. How are you feeling about all this?,1,1,-2,1,0,2,0.5
lrnkEQRUyJM_13,"So you're taking care of a lot of people while trying to take care of yourself. I really appreciate you showing up today. Last time, you talked about how important it is for you to do what you can to keep your kids and yourself safe. I was wondering if you'd be interested in talking more about that today.",It sounds like you're juggling a lot. How are you feeling about all of this?,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_15,So you were scared. It sounds like you were scared.,"It sounds like you're feeling a bit overwhelmed, but also determined to find a way forward. I'm here to support you in that. What's been on your mind as you've been thinking about what you can do?",1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_17,"So a lot of things were turned upside down. When you say it was scary, I hear you saying it was scary for your safety, but also because all these other disruptive elements were put in motion.",I can only imagine how overwhelming and scary that must have been for you. It's understandable that you'd want to find a way to make sure something like that doesn't happen again.,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_19,So a lot of people have some ideas about what you should be doing.,It sounds like you're feeling overwhelmed by all the attention and suggestions. It's understandable that you might feel like you're being pulled in different directions.,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_21,Say more about that. Why don't you want to call the police or get a restraining order?,"It sounds like you're feeling overwhelmed by the pressure to take certain actions, and you're also feeling strong about what you want to do.",1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_23,It sounds like that was a very scary experience and moment for you.,It sounds like you're feeling very concerned for his safety and well-being.,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_25,"And given that experience, it sounds like you're maybe not as inclined to think about calling the police again.",It's understandable that you want to protect your child. How are you feeling about the situation now?,-1,-1,-2,1,0,2,-0.16666666666666666
lrnkEQRUyJM_27,And that's what you'd like to talk about today: alternatives to calling the police.,It's great that you're exploring other options and considering what feels right for you.,-1,0,-2,0,0,1,-0.3333333333333333
lrnkEQRUyJM_29,"Well, what have you thought about so far? What other ideas do you have about what you might do in a serious moment where you're scared for your well-being and that of your kids?",I hear that you're feeling a bit overwhelmed and unsure about what to do next. Can you tell me more about what's been going on?,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_31,Okay. So your minister is someone you're thinking about talking to about what's going on in your relationship. What would you like to tell your minister?,It sounds like you're feeling quite anxious about the possibility of a situation getting out of hand. And it's understandable that you're considering reaching out to your minister for support. How do you feel about that idea?,1,1,-2,1,1,2,0.6666666666666666
lrnkEQRUyJM_33,You feel like you've been keeping some significant information from him. What would be some reasons why you would tell him these things? What might be some advantages?,It sounds like you're feeling a lot of pressure to share more with your minister. How does it feel to think about telling him the full truth?,-1,-1,-2,0,0,1,-0.5
lrnkEQRUyJM_35,So it's someone that you trust and have a relationship with. In what ways has he been helpful?,It sounds like you trust his support and guidance. What makes you feel hesitant to share these details with him now?,-1,0,-2,1,0,2,0.0
lrnkEQRUyJM_37,"Your pastor is able to see him as a whole, complicated human being like you do. What would be another advantage to talking to your pastor, in addition to trust and Paul listening to him?",It sounds like you value his perspective and think he might be able to provide a more balanced view. How do you feel about sharing this information with him?,-1,0,-2,1,0,2,0.0
lrnkEQRUyJM_39,So your pastor's home actually might be a physically safe place for you all to go to.,It sounds like you're feeling safer and more comfortable discussing this with your pastor because of the physical boundaries. How does that make you feel?,-1,-1,-2,1,0,1,-0.3333333333333333
lrnkEQRUyJM_41,"You've said that a few times now, that things got out of control. Tell me a little bit more about what that was.",It sounds like you're feeling relieved that there's a safe space for you to go to when things get intense. How does that make you feel?,-1,-1,-2,-1,-1,1,-0.8333333333333334
lrnkEQRUyJM_43,"So not only was it scary in the heat of the moment, but the fallout was scary as well. So going to your pastor's might be an advantage. Are there any disadvantages to talking to your pastor?",It sounds like you're feeling a lot of guilt and confusion about what happened. It's understandable that you might be questioning your actions.,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_45,So this could really be a significant trigger.,It sounds like you're worried about Paul's reaction. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_47,"It's a difficult situation. There's potential advantages, but also significant risk. When you think about the pros and the cons, where do you go with that?",It sounds like you're feeling torn between needing support and fearing the potential consequences. How does that feel for you?,1,1,-2,1,1,2,0.6666666666666666
lrnkEQRUyJM_49,You're really concerned. A part of you is worried about the next time and you feel like it's a risk you're willing to take given what is at stake—your life and your children's lives.,It's understandable that you feel this way. It's a big step to consider. What's been making you feel like it's time to take this step?,-1,0,-2,1,0,1,-0.16666666666666666
lrnkEQRUyJM_51,Would it be alright if I offered a suggestion regarding kids and safety planning? Other moms have had a conversation with their kids about identifying a safe person to call or run to in the moment if things get really out of hand. What are your thoughts on that?,It sounds like you're feeling a strong sense of urgency and responsibility. You're thinking about what's best for everyone involved. What's been going through your mind as you consider this change?,1,1,-2,1,0,2,0.5
lrnkEQRUyJM_53,So you see this as a way of having him turn away from a violent situation as opposed to turning into it.,It sounds like you're considering a proactive approach to keep everyone safe. How does it feel to think about involving your son in this process?,-1,-1,-2,0,0,1,-0.5
lrnkEQRUyJM_55,You're identifying things you have control over: talking to your minister and having a conversation with your son. I'm confident you'll be able to put a plan together that works. I'm here to support you and can follow up in a few days.,It sounds like you're really considering his growth and safety. How does that make you feel?,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_57,Thanks for your time.,You're welcome. I'm glad you feel supported.,-1,-1,-2,-1,-1,1,-0.8333333333333334
o2Cv6Mlp3KY_2,"All right, so let's, if we could, let's talk about the moment in the presentation again. I want to try to help you develop some strategies to bring those anxiety symptoms down.","Client: ""I've been feeling really overwhelmed lately. I have so much on my plate, and I just don't know where to start.""

Therapist: ""It sounds like you're feeling quite overwhelmed. Can you tell me more about what's been on your mind lately?""",1,0,-2,1,0,2,0.3333333333333333
o2Cv6Mlp3KY_4,"Let's actually go right before the moment. So you're still sitting down and you're getting ready to present, let's just say you're second to present like we've talked about, and you're thinking they're going to see me as anxious, they're going to think I don't belong here.",I'm here for you. It sounds like you're feeling overwhelmed. Can you tell me more about what's been on your mind lately?,0,0,-2,0,0,2,0.0
o2Cv6Mlp3KY_5,"So these thoughts occur because you have an expectation, a rule, an attitude that you've brought into that class. It's perfectly natural, everyone has these beliefs. They combine with the stressor of the presentation and classmates watching, and result in these automatic thoughts.",It sounds like you're feeling quite anxious about your upcoming presentation. You're worried that others might perceive you as nervous or not fitting in.,1,1,1,1,1,2,1.1666666666666667
o2Cv6Mlp3KY_7,"And just like the beliefs, they're not good or bad, they're just thoughts. Actually, they're fairly understandable and natural thoughts.",It sounds like you're feeling anxious about the upcoming presentation. You're worried that others might perceive you as nervous or not belonging. It's understandable that these thoughts can make you feel uncomfortable. How does this anxiety make you feel in your body?,1,1,1,1,0,2,1.0
o2Cv6Mlp3KY_9,"The problem is that they lead to symptoms. You're sitting there and thinking, 'They're going to see that I'm anxious. They're going to think I'm not good enough.' What reaction do you have when you have that thought?","You're feeling a bit overwhelmed by these thoughts, and it's making it hard to focus on the task at hand.",1,1,1,1,1,2,1.1666666666666667
o2Cv6Mlp3KY_11,"Okay, so distressing symptoms.",It sounds like you're experiencing a lot of physical sensations and feelings of self-consciousness. How does that make you feel emotionally?,1,1,1,1,0,2,1.0
o2Cv6Mlp3KY_13,What's something that you could say to yourself in that moment that would maybe get in between that thought and that reaction?,It sounds like you're feeling quite uncomfortable and self-conscious.,1,1,1,1,1,2,1.1666666666666667
o2Cv6Mlp3KY_15,"Okay. So some deep breathing, looking over your notes, kind of focusing on that and realizing they're not really looking at you anyway at that moment. You bring your notes with you to class?",It sounds like you're trying to manage your anxiety by focusing on the situation and finding ways to calm yourself.,1,1,-2,1,0,2,0.5
