ID,reference,prediction,NJ,WE,RA,AL,RF,SA,AVG
jlXmVqhaMds_64,"So that's your automatic thought. And then what's the behavior that's a product of that automatic thought? You buy the second item. And the feeling, what's the feeling that follows that, that follows that purchase of two?","So that's your automatic thought. And then what's the behavior that's a product of that automatic thought? You buy the second item. And the feeling, what's the feeling that follows that, that follows that purchase of two?",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_66,"Relief. All right. Yeah. So can you see how the mechanism, what's happening to you could be explained through the cognitive model?","Relief. All right. Yeah. So can you see how the mechanism, what's happening to you could be explained through the cognitive model?",1,1,1,1,0,2,1.0
jlXmVqhaMds_68,"All right. So let's talk about the rule of two. Do you think that sitting here now, do you see a causal connection between purchasing two items and a safety or security breach or something bad happening?","All right. So let's talk about the rule of two. Do you think that sitting here now, do you see a causal connection between purchasing two items and a safety or security breach or something bad happening?",1,0,0,1,0,2,0.6666666666666666
jlXmVqhaMds_70,"It's not a useful thought, maybe not a useful intermediate belief. So you recognize that, you appreciate that there's not a link between the purchasing behavior and safety in either direction, though, right? Meaning you realize that if you buy two, that doesn't necessarily keep you safe either. So you can't introduce safety or risk of being unsafe through your transacting behavior.","It's not a useful thought, maybe not a useful intermediate belief. So you recognize that, you appreciate that there's not a link between the purchasing behavior and safety in either direction, though, right? Meaning you realize that if you buy two, that doesn't necessarily keep you safe either. So you can't introduce safety or risk of being unsafe through your transacting behavior.",-1,1,-2,1,0,2,0.16666666666666666
jlXmVqhaMds_72,Does that make sense?,Does that make sense?,1,1,1,1,0,2,1.0
jlXmVqhaMds_74,"Right. Safety or risk, they're not influenced by your behavior. But that's not what your mind is telling you. Right. That's not what your thoughts are telling you. Right. That's logical and you can sit here with me and you can say, 'Yeah, I don't see a link.'","Right. Safety or risk, they're not influenced by your behavior. But that's not what your mind is telling you. Right. That's not what your thoughts are telling you. Right. That's logical and you can sit here with me and you can say, 'Yeah, I don't see a link.'",-1,-1,-2,0,-1,1,-0.6666666666666666
jlXmVqhaMds_76,"So let's talk about that moment. So in this moment, maybe a little anxious now, but you can kind of see how you can't protect yourself or cause harm to yourself or anyone else by buying two or failing to buy two. In the store or wherever you're making the transaction, different story. So let's go a different direction. I want you to kind of stay with me as I go through another scenario. Let's say that you forgot your credit card or cash or whatever, and you only have enough money for the gum and you want the gum. It's really important to you. So it's not something you want to turn into a zero.","So let's talk about that moment. So in this moment, maybe a little anxious now, but you can kind of see how you can't protect yourself or cause harm to yourself or anyone else by buying two or failing to buy two. In the store or wherever you're making the transaction, different story. So let's go a different direction. I want you to kind of stay with me as I go through another scenario. Let's say that you forgot your credit card or cash or whatever, and you only have enough money for the gum and you want the gum. It's really important to you. So it's not something you want to turn into a zero.",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_78,"Okay. So you go into the store, you realize you only have enough resources to make the one transaction. So now walk me through the thoughts and the feelings.","Okay. So you go into the store, you realize you only have enough resources to make the one transaction. So now walk me through the thoughts and the feelings.",1,0,-2,1,0,2,0.3333333333333333
jlXmVqhaMds_80,"No, what do you think would happen?","No, what do you think would happen?",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_82,Could you do it?,Could you do it?,1,0,1,1,0,2,0.8333333333333334
jlXmVqhaMds_84,"Okay. And that is one level of being able, but how about in terms of your thinking and your feeling?","Okay. And that is one level of being able, but how about in terms of your thinking and your feeling?",-1,0,-2,1,0,2,0.0
jlXmVqhaMds_86,And what would happen? How much anxiety would you experience and would the anxiety fade off?,And what would happen? How much anxiety would you experience and would the anxiety fade off?,1,1,1,1,0,2,1.0
jlXmVqhaMds_88,Tell me what you're feeling right now.,Tell me what you're feeling right now.,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_90,"Are you worried, is it the kind of anxiety where you're worried that something catastrophic's going to happen?","Are you worried, is it the kind of anxiety where you're worried that something catastrophic's going to happen?",1,1,1,1,0,2,1.0
jlXmVqhaMds_92,Okay. So even talking about a transaction of one can lead to anxiety connected to this safety and security thing. So you can trigger that without a transaction even pending.,Okay. So even talking about a transaction of one can lead to anxiety connected to this safety and security thing. So you can trigger that without a transaction even pending.,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_94,"So it's really scary for you. Is it bearable, the anxiety you have now, is it bearable?","So it's really scary for you. Is it bearable, the anxiety you have now, is it bearable?",1,1,0,1,0,2,0.8333333333333334
jlXmVqhaMds_96,Yeah. It doesn't feel good. What do you feel is going to happen? What's the anxiety about?,Yeah. It doesn't feel good. What do you feel is going to happen? What's the anxiety about?,1,0,1,1,0,2,0.8333333333333334
jlXmVqhaMds_98,"Okay, so it's not a safety and security, it's a concern about following through and buying one item.","Okay, so it's not a safety and security, it's a concern about following through and buying one item.",-1,-1,-2,-1,-1,1,-0.8333333333333334
jlXmVqhaMds_100,And I'm talking about breaking the rule. Yeah. It's scary for you.,And I'm talking about breaking the rule. Yeah. It's scary for you.,-1,-1,-2,1,0,1,-0.3333333333333333
jlXmVqhaMds_102,"All right. So the anxiety you're experiencing right now in this moment with me, right? Be mindful of that. Keep that in your awareness. So is there something on your mind that you need to buy within the next couple days?","All right. So the anxiety you're experiencing right now in this moment with me, right? Be mindful of that. Keep that in your awareness. So is there something on your mind that you need to buy within the next couple days?",-1,-1,-2,0,0,1,-0.5
jlXmVqhaMds_104,Coffee. Hmm. And that's a transaction of one.,Coffee. Hmm. And that's a transaction of one.,1,1,1,1,0,2,1.0
jlXmVqhaMds_106,You'll get something else. Okay. Understandable. But what if I challenged you to a behavioral experiment?,You'll get something else. Okay. Understandable. But what if I challenged you to a behavioral experiment?,1,0,1,1,0,2,0.8333333333333334
jlXmVqhaMds_108,Can you guess what that might be?,Can you guess what that might be?,1,1,1,1,0,2,1.0
jlXmVqhaMds_110,"Yeah, to buy one, to buy one cup of coffee and then leave. So what are the possible things that could happen? Knowing that logically you can't connect it to a safety thing. Now you might be anxious about that and that's real, that anxiety is real, but knowing that the event isn't prevented or caused by the transacting behavior.","Yeah, to buy one, to buy one cup of coffee and then leave. So what are the possible things that could happen? Knowing that logically you can't connect it to a safety thing. Now you might be anxious about that and that's real, that anxiety is real, but knowing that the event isn't prevented or caused by the transacting behavior.",-1,0,-2,1,0,2,0.0
jlXmVqhaMds_112,"Let's go through what happens. So you buy the coffee, you're really anxious, right? But let's say you follow through and buy the cup of coffee and you leave. Nothing, it doesn't change the safety and security aspect. What is different about that than if you bought two items?","Let's go through what happens. So you buy the coffee, you're really anxious, right? But let's say you follow through and buy the cup of coffee and you leave. Nothing, it doesn't change the safety and security aspect. What is different about that than if you bought two items?",-1,-1,-2,0,-1,1,-0.6666666666666666
jlXmVqhaMds_114,Would it go away?,Would it go away?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_116,So it'd be a more painful experience to buy the one. But it wouldn't actually harm you in terms of the safety and security. But it would cause you more internal anxiety. Exactly. So what would happen if you did it again?,So it'd be a more painful experience to buy the one. But it wouldn't actually harm you in terms of the safety and security. But it would cause you more internal anxiety. Exactly. So what would happen if you did it again?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_118,Could be. What if you did it a hundred times?,Could be. What if you did it a hundred times?,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_120,"Anxiety would get old. So really what you're doing is you're conditioning, you'd be conditioning yourself, right, to surviving just buying the one item.","Anxiety would get old. So really what you're doing is you're conditioning, you'd be conditioning yourself, right, to surviving just buying the one item.",-1,0,-2,1,0,2,0.0
jlXmVqhaMds_122,"It would be some financial advantages to it certainly, yeah. And there'd be a freedom advantage too, which is the freedom to buy any number of items.","It would be some financial advantages to it certainly, yeah. And there'd be a freedom advantage too, which is the freedom to buy any number of items.",1,1,1,1,0,2,1.0
jlXmVqhaMds_124,"So what, what scenario of purchasing could you see yourself being most likely to follow through with this? I guess would there be another item that would be easier to actually follow through, like for example the gasoline because you'd be at your car, you'd buy the gasoline and you'd leave.","So what, what scenario of purchasing could you see yourself being most likely to follow through with this? I guess would there be another item that would be easier to actually follow through, like for example the gasoline because you'd be at your car, you'd buy the gasoline and you'd leave.",1,0,-2,1,0,2,0.3333333333333333
jlXmVqhaMds_126,"Would that be, do you think that'd be easier to actually be successful?","Would that be, do you think that'd be easier to actually be successful?",1,1,1,1,0,2,1.0
jlXmVqhaMds_128,"All right. So we would consider that kind of a step in a direction that would result in fewer symptoms. And maybe another step in the future would be to go into the store and buy one, but let's not, let's not do that. Okay. Let's stick with the gasoline.","All right. So we would consider that kind of a step in a direction that would result in fewer symptoms. And maybe another step in the future would be to go into the store and buy one, but let's not, let's not do that. Okay. Let's stick with the gasoline.",1,0,-2,1,0,2,0.3333333333333333
jlXmVqhaMds_130,You feel like you could succeed with that experiment.,You feel like you could succeed with that experiment.,1,1,1,1,0,2,1.0
jlXmVqhaMds_132,"Are you afraid with the coffee that you might just end up buying two things? All right. So let's go with the fuel in your car. So the next time that your car needs fuel, go in, buy the fuel, drive away.","Are you afraid with the coffee that you might just end up buying two things? All right. So let's go with the fuel in your car. So the next time that your car needs fuel, go in, buy the fuel, drive away.",-1,-1,-2,-1,-1,1,-0.8333333333333334
jlXmVqhaMds_134,So how's your anxiety now?,So how's your anxiety now?,1,1,1,1,0,2,1.0
jlXmVqhaMds_136,"Better than it was a few minutes ago. Yeah. Yeah. But mostly because the experiment that we're talking about is a little easier. All right. And because I think like the insight that you gave me on I hadn't connected all the dots, so that was very helpful.","Better than it was a few minutes ago. Yeah. Yeah. But mostly because the experiment that we're talking about is a little easier. All right. And because I think like the insight that you gave me on I hadn't connected all the dots, so that was very helpful.",1,0,1,1,0,2,0.8333333333333334
jlXmVqhaMds_137,"All right, so as you're trying to kind of push through this experience of just fueling the car, you're going to have those thoughts still come up. And the adaptive response could be something like 'I know this won't actually have a consequence in the real world.' Does that make sense?","All right, so as you're trying to kind of push through this experience of just fueling the car, you're going to have those thoughts still come up. And the adaptive response could be something like 'I know this won't actually have a consequence in the real world.' Does that make sense?",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_139,"So there's a few things I'm asking you to do, right? One is to just buy gasoline when you need it and only buy gasoline. And at the same time when those thoughts come up to respond to them with the adaptive responses.","So there's a few things I'm asking you to do, right? One is to just buy gasoline when you need it and only buy gasoline. And at the same time when those thoughts come up to respond to them with the adaptive responses.",0,0,-2,0,0,2,0.0
jlXmVqhaMds_141,"Pair them together. 'I know this won't have a real consequence in reality,' that could be one. 'I know that I can tolerate the anxiety.' And maybe another adaptive response would be 'This is painful for me, but if I can be successful here, maybe I can get rid of the anxiety someday.' Keeping your eye on moving up to coffee and other behavioral goals. Does that make sense?","Pair them together. 'I know this won't have a real consequence in reality,' that could be one. 'I know that I can tolerate the anxiety.' And maybe another adaptive response would be 'This is painful for me, but if I can be successful here, maybe I can get rid of the anxiety someday.' Keeping your eye on moving up to coffee and other behavioral goals. Does that make sense?",-1,0,-2,0,0,1,-0.3333333333333333
jlXmVqhaMds_143,"So we're kind of attacking the anxiety from a lot of different angles here. And my hope is that the more we can replicate the behavior of just buying one item, the more your anxiety will decrease. So do you, do you believe that you could succeed with this?","So we're kind of attacking the anxiety from a lot of different angles here. And my hope is that the more we can replicate the behavior of just buying one item, the more your anxiety will decrease. So do you, do you believe that you could succeed with this?",1,1,1,1,0,2,1.0
jlXmVqhaMds_145,"Well that can be very positive. What I detected there was courage. You're ready to say I've had enough and you're ready to take the anxiety on. That can be a positive adaptive response, like being assertive and saying almost like you're talking to the anxiety in a way, but I'm, I'm not going to let you beat me this time. That's what you'd be saying to the anxiety.","Well that can be very positive. What I detected there was courage. You're ready to say I've had enough and you're ready to take the anxiety on. That can be a positive adaptive response, like being assertive and saying almost like you're talking to the anxiety in a way, but I'm, I'm not going to let you beat me this time. That's what you'd be saying to the anxiety.",1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_147,So make a note of all these and you can use the same one more than once. But keep applying them as needed through the whole process until you're home. You've permanently recorded just buying the one thing. So that's a victory.,So make a note of all these and you can use the same one more than once. But keep applying them as needed through the whole process until you're home. You've permanently recorded just buying the one thing. So that's a victory.,1,1,1,1,1,2,1.1666666666666667
jlXmVqhaMds_149,So do you foresee needing to get gas between now and next week?,So do you foresee needing to get gas between now and next week?,1,1,1,1,0,2,1.0
jlXmVqhaMds_151,"So if you could try that out and if you could record kind of in the moment, the experience in terms of your feelings at different stages, that would be helpful. Write them down right in the moment, that'll be the most accurate record. And that also I think is therapeutic in a way, you're documenting the experience and bring that in.","So if you could try that out and if you could record kind of in the moment, the experience in terms of your feelings at different stages, that would be helpful. Write them down right in the moment, that'll be the most accurate record. And that also I think is therapeutic in a way, you're documenting the experience and bring that in.",0,0,-2,0,0,2,0.0
jlXmVqhaMds_153,All right. So try that out and make an appointment and I'll see you next week and we'll go over the different stages and everything and see how we did. Thanks Emma.,All right. So try that out and make an appointment and I'll see you next week and we'll go over the different stages and everything and see how we did. Thanks Emma.,-1,0,-2,0,0,1,-0.3333333333333333
la5VCuaPi2w_1,"Hi Jason, how you doing today?","Hi Jason, how you doing today?",1,1,1,1,0,2,1.0
la5VCuaPi2w_3,You're alright?,You're alright?,-1,-1,-2,-1,-1,1,-0.8333333333333334
la5VCuaPi2w_5,Just here?,Just here?,-1,0,-2,0,0,1,-0.3333333333333333
la5VCuaPi2w_7,I understand that you were in the hospital a couple weeks ago.,I understand that you were in the hospital a couple weeks ago.,1,0,0,1,0,2,0.6666666666666666
la5VCuaPi2w_9,Can you tell me about it?,Can you tell me about it?,-1,-1,-2,0,0,1,-0.5
la5VCuaPi2w_11,What do you think the government was trying to do?,What do you think the government was trying to do?,1,1,1,1,0,2,1.0
la5VCuaPi2w_13,And tell me about your room. What are you doing there that makes that special?,And tell me about your room. What are you doing there that makes that special?,1,1,1,1,0,2,1.0
la5VCuaPi2w_15,Is that how you were feeling when you were building it?,Is that how you were feeling when you were building it?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_17,So you had a period of time where you had like a lot of energy and you weren't really sleeping much?,So you had a period of time where you had like a lot of energy and you weren't really sleeping much?,1,1,1,1,0,2,1.0
la5VCuaPi2w_19,You were also happy and felt satisfied?,You were also happy and felt satisfied?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_21,And how do you feel now in comparison?,And how do you feel now in comparison?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_23,So not happy. How about sad?,So not happy. How about sad?,0,0,0,0,0,2,0.3333333333333333
la5VCuaPi2w_25,Do you want to get back to that happiness?,Do you want to get back to that happiness?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_27,"The machine? Yeah. Now, you mentioned you'd ordered some products online. How much did you order?","The machine? Yeah. Now, you mentioned you'd ordered some products online. How much did you order?",1,1,1,1,0,2,1.0
la5VCuaPi2w_29,He would have been affected by your machine.,He would have been affected by your machine.,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_31,Were all those hard drives fairly expensive?,Were all those hard drives fairly expensive?,1,0,1,1,0,2,0.8333333333333334
la5VCuaPi2w_33,How'd your mother respond to that?,How'd your mother respond to that?,1,1,1,1,1,2,1.1666666666666667
la5VCuaPi2w_35,Is that a strained relationship?,Is that a strained relationship?,1,1,-2,1,1,2,0.6666666666666666
la5VCuaPi2w_37,You get along okay with her?,You get along okay with her?,1,1,1,1,0,2,1.0
la5VCuaPi2w_39,And you mentioned that they changed your medications in the hospital.,And you mentioned that they changed your medications in the hospital.,-1,0,-2,0,0,1,-0.3333333333333333
la5VCuaPi2w_41,The government? How are you feeling about taking your medications?,The government? How are you feeling about taking your medications?,1,1,1,1,0,2,1.0
la5VCuaPi2w_43,I see you really want to get back to working on that machine.,I see you really want to get back to working on that machine.,0,0,-2,0,0,2,0.0
la5VCuaPi2w_45,Have you found yourself as motivated these last couple weeks as you were before you were hospitalized?,Have you found yourself as motivated these last couple weeks as you were before you were hospitalized?,1,1,1,1,0,2,1.0
la5VCuaPi2w_47,You still want to get that done. It's important to you.,You still want to get that done. It's important to you.,-1,-1,-2,-1,-1,1,-0.8333333333333334
la5VCuaPi2w_49,"Alright, Jason. I'd like you to continue seeing a counselor here. Have you found the counseling to be helpful?","Alright, Jason. I'd like you to continue seeing a counselor here. Have you found the counseling to be helpful?",-1,-1,-2,0,0,1,-0.5
la5VCuaPi2w_51,It's been okay?,It's been okay?,1,0,0,1,0,2,0.6666666666666666
la5VCuaPi2w_53,"Alright, well continue with counseling and I hope that that can help you a bit. I appreciate you spending this time with me and explaining what happened.","Alright, well continue with counseling and I hope that that can help you a bit. I appreciate you spending this time with me and explaining what happened.",-1,-1,-2,0,0,1,-0.5
lrnkEQRUyJM_1,"Vanessa, hi. It's nice to see you again.","Vanessa, hi. It's nice to see you again.",-1,0,-2,0,0,1,-0.3333333333333333
lrnkEQRUyJM_3,Yeah. How are you?,Yeah. How are you?,1,0,0,1,0,2,0.6666666666666666
lrnkEQRUyJM_5,"Yeah. The last time we saw things were pretty chaotic and hectic when you were being released from the hospital, discharged from the hospital about a week ago. How's your injury? How's your arm?","Yeah. The last time we saw things were pretty chaotic and hectic when you were being released from the hospital, discharged from the hospital about a week ago. How's your injury? How's your arm?",1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_7,So you've been trying to stay busy.,So you've been trying to stay busy.,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_9,How are your kids doing?,How are your kids doing?,1,1,1,1,0,2,1.0
lrnkEQRUyJM_11,"Yeah. I imagine that there's some period of readjustment and healing and sadness, or as in... it sounds like also just trying to get things done.","Yeah. I imagine that there's some period of readjustment and healing and sadness, or as in... it sounds like also just trying to get things done.",1,0,-2,1,0,2,0.3333333333333333
lrnkEQRUyJM_13,"So you're taking care of a lot of people while trying to take care of yourself. I really appreciate you showing up today. Last time, you talked about how important it is for you to do what you can to keep your kids and yourself safe. I was wondering if you'd be interested in talking more about that today.","So you're taking care of a lot of people while trying to take care of yourself. I really appreciate you showing up today. Last time, you talked about how important it is for you to do what you can to keep your kids and yourself safe. I was wondering if you'd be interested in talking more about that today.",-1,-1,-2,0,0,1,-0.5
lrnkEQRUyJM_15,So you were scared. It sounds like you were scared.,So you were scared. It sounds like you were scared.,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_17,"So a lot of things were turned upside down. When you say it was scary, I hear you saying it was scary for your safety, but also because all these other disruptive elements were put in motion.","So a lot of things were turned upside down. When you say it was scary, I hear you saying it was scary for your safety, but also because all these other disruptive elements were put in motion.",-1,-1,-2,-1,-1,1,-0.8333333333333334
lrnkEQRUyJM_19,So a lot of people have some ideas about what you should be doing.,So a lot of people have some ideas about what you should be doing.,-1,-1,-2,-1,-1,1,-0.8333333333333334
lrnkEQRUyJM_21,Say more about that. Why don't you want to call the police or get a restraining order?,Say more about that. Why don't you want to call the police or get a restraining order?,-1,-1,-2,0,0,1,-0.5
lrnkEQRUyJM_23,It sounds like that was a very scary experience and moment for you.,It sounds like that was a very scary experience and moment for you.,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_25,"And given that experience, it sounds like you're maybe not as inclined to think about calling the police again.","And given that experience, it sounds like you're maybe not as inclined to think about calling the police again.",-1,-1,-2,-1,-1,1,-0.8333333333333334
lrnkEQRUyJM_27,And that's what you'd like to talk about today: alternatives to calling the police.,And that's what you'd like to talk about today: alternatives to calling the police.,-1,-1,-2,0,0,1,-0.5
lrnkEQRUyJM_29,"Well, what have you thought about so far? What other ideas do you have about what you might do in a serious moment where you're scared for your well-being and that of your kids?","Well, what have you thought about so far? What other ideas do you have about what you might do in a serious moment where you're scared for your well-being and that of your kids?",-1,-1,-2,-1,-1,1,-0.8333333333333334
lrnkEQRUyJM_31,Okay. So your minister is someone you're thinking about talking to about what's going on in your relationship. What would you like to tell your minister?,Okay. So your minister is someone you're thinking about talking to about what's going on in your relationship. What would you like to tell your minister?,-1,0,-2,0,0,2,-0.16666666666666666
lrnkEQRUyJM_33,You feel like you've been keeping some significant information from him. What would be some reasons why you would tell him these things? What might be some advantages?,You feel like you've been keeping some significant information from him. What would be some reasons why you would tell him these things? What might be some advantages?,1,1,1,1,0,2,1.0
lrnkEQRUyJM_35,So it's someone that you trust and have a relationship with. In what ways has he been helpful?,So it's someone that you trust and have a relationship with. In what ways has he been helpful?,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_37,"Your pastor is able to see him as a whole, complicated human being like you do. What would be another advantage to talking to your pastor, in addition to trust and Paul listening to him?","Your pastor is able to see him as a whole, complicated human being like you do. What would be another advantage to talking to your pastor, in addition to trust and Paul listening to him?",1,0,-2,1,0,2,0.3333333333333333
lrnkEQRUyJM_39,So your pastor's home actually might be a physically safe place for you all to go to.,So your pastor's home actually might be a physically safe place for you all to go to.,-1,-1,-2,-1,-1,1,-0.8333333333333334
lrnkEQRUyJM_41,"You've said that a few times now, that things got out of control. Tell me a little bit more about what that was.","You've said that a few times now, that things got out of control. Tell me a little bit more about what that was.",1,1,1,1,0,2,1.0
lrnkEQRUyJM_43,"So not only was it scary in the heat of the moment, but the fallout was scary as well. So going to your pastor's might be an advantage. Are there any disadvantages to talking to your pastor?","So not only was it scary in the heat of the moment, but the fallout was scary as well. So going to your pastor's might be an advantage. Are there any disadvantages to talking to your pastor?",1,1,1,1,0,2,1.0
lrnkEQRUyJM_45,So this could really be a significant trigger.,So this could really be a significant trigger.,-1,-1,-2,1,0,1,-0.3333333333333333
lrnkEQRUyJM_47,"It's a difficult situation. There's potential advantages, but also significant risk. When you think about the pros and the cons, where do you go with that?","It's a difficult situation. There's potential advantages, but also significant risk. When you think about the pros and the cons, where do you go with that?",1,1,1,1,0,2,1.0
lrnkEQRUyJM_49,You're really concerned. A part of you is worried about the next time and you feel like it's a risk you're willing to take given what is at stake—your life and your children's lives.,You're really concerned. A part of you is worried about the next time and you feel like it's a risk you're willing to take given what is at stake—your life and your children's lives.,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_51,Would it be alright if I offered a suggestion regarding kids and safety planning? Other moms have had a conversation with their kids about identifying a safe person to call or run to in the moment if things get really out of hand. What are your thoughts on that?,Would it be alright if I offered a suggestion regarding kids and safety planning? Other moms have had a conversation with their kids about identifying a safe person to call or run to in the moment if things get really out of hand. What are your thoughts on that?,-1,-1,-2,-1,-1,1,-0.8333333333333334
lrnkEQRUyJM_53,So you see this as a way of having him turn away from a violent situation as opposed to turning into it.,So you see this as a way of having him turn away from a violent situation as opposed to turning into it.,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_55,You're identifying things you have control over: talking to your minister and having a conversation with your son. I'm confident you'll be able to put a plan together that works. I'm here to support you and can follow up in a few days.,You're identifying things you have control over: talking to your minister and having a conversation with your son. I'm confident you'll be able to put a plan together that works. I'm here to support you and can follow up in a few days.,-1,-1,-2,0,0,1,-0.5
lrnkEQRUyJM_57,Thanks for your time.,Thanks for your time.,-1,0,-2,0,0,1,-0.3333333333333333
o2Cv6Mlp3KY_2,"All right, so let's, if we could, let's talk about the moment in the presentation again. I want to try to help you develop some strategies to bring those anxiety symptoms down.","All right, so let's, if we could, let's talk about the moment in the presentation again. I want to try to help you develop some strategies to bring those anxiety symptoms down.",-1,-1,-2,0,0,1,-0.5
o2Cv6Mlp3KY_4,"Let's actually go right before the moment. So you're still sitting down and you're getting ready to present, let's just say you're second to present like we've talked about, and you're thinking they're going to see me as anxious, they're going to think I don't belong here.","Let's actually go right before the moment. So you're still sitting down and you're getting ready to present, let's just say you're second to present like we've talked about, and you're thinking they're going to see me as anxious, they're going to think I don't belong here.",1,1,1,1,1,2,1.1666666666666667
o2Cv6Mlp3KY_5,"So these thoughts occur because you have an expectation, a rule, an attitude that you've brought into that class. It's perfectly natural, everyone has these beliefs. They combine with the stressor of the presentation and classmates watching, and result in these automatic thoughts.","So these thoughts occur because you have an expectation, a rule, an attitude that you've brought into that class. It's perfectly natural, everyone has these beliefs. They combine with the stressor of the presentation and classmates watching, and result in these automatic thoughts.",1,1,1,1,0,2,1.0
o2Cv6Mlp3KY_7,"And just like the beliefs, they're not good or bad, they're just thoughts. Actually, they're fairly understandable and natural thoughts.","And just like the beliefs, they're not good or bad, they're just thoughts. Actually, they're fairly understandable and natural thoughts.",1,1,1,1,1,2,1.1666666666666667
o2Cv6Mlp3KY_9,"The problem is that they lead to symptoms. You're sitting there and thinking, 'They're going to see that I'm anxious. They're going to think I'm not good enough.' What reaction do you have when you have that thought?","The problem is that they lead to symptoms. You're sitting there and thinking, 'They're going to see that I'm anxious. They're going to think I'm not good enough.' What reaction do you have when you have that thought?",-1,-1,-2,0,0,1,-0.5
o2Cv6Mlp3KY_11,"Okay, so distressing symptoms.","Okay, so distressing symptoms.",-1,-1,-2,-1,-1,1,-0.8333333333333334
o2Cv6Mlp3KY_13,What's something that you could say to yourself in that moment that would maybe get in between that thought and that reaction?,What's something that you could say to yourself in that moment that would maybe get in between that thought and that reaction?,1,1,1,1,0,2,1.0
o2Cv6Mlp3KY_15,"Okay. So some deep breathing, looking over your notes, kind of focusing on that and realizing they're not really looking at you anyway at that moment. You bring your notes with you to class?","Okay. So some deep breathing, looking over your notes, kind of focusing on that and realizing they're not really looking at you anyway at that moment. You bring your notes with you to class?",0,0,-2,0,0,2,0.0
o2Cv6Mlp3KY_17,"Okay, so you always have those with you. And it's just a matter of can you focus your attention on them?","Okay, so you always have those with you. And it's just a matter of can you focus your attention on them?",1,1,1,1,0,2,1.0
o2Cv6Mlp3KY_19,"And if you're focusing on that and thinking about that, you're not thinking about whatever they might be thinking about. And how about the deep breathing? Is that a strategy you've tried before?","And if you're focusing on that and thinking about that, you're not thinking about whatever they might be thinking about. And how about the deep breathing? Is that a strategy you've tried before?",1,0,-2,1,0,2,0.3333333333333333
o2Cv6Mlp3KY_21,"So you've been able to do it sometimes, just not often.","So you've been able to do it sometimes, just not often.",1,1,1,1,1,2,1.1666666666666667
o2Cv6Mlp3KY_23,All right.,All right.,-1,-1,-2,0,0,1,-0.5
ofnnuwscA1Y_1,"Hello, Alyssa.","Hello, Alyssa.",-1,-1,-2,-1,-1,-1,-1.1666666666666667
ofnnuwscA1Y_3,It's good to see you today. I'm glad you could see me. So tell me a little bit more about why you're here.,It's good to see you today. I'm glad you could see me. So tell me a little bit more about why you're here.,1,1,0,1,0,2,0.8333333333333334
ofnnuwscA1Y_5,So who told you to come here for it?,So who told you to come here for it?,0,0,-2,0,0,2,0.0
ofnnuwscA1Y_7,"You're not excited about being here. Yeah, I hear you. Well, what is your objective? What do you want out of this today?","You're not excited about being here. Yeah, I hear you. Well, what is your objective? What do you want out of this today?",0,0,-2,0,0,2,0.0
ofnnuwscA1Y_9,Okay. And maybe manage that a little bit better.,Okay. And maybe manage that a little bit better.,0,0,-2,0,0,2,0.0
ofnnuwscA1Y_11,"Okay. Tell me, um, is it school you're getting mad, is it home you're getting mad, is it friends? Tell me about that a little bit.","Okay. Tell me, um, is it school you're getting mad, is it home you're getting mad, is it friends? Tell me about that a little bit.",-1,-1,-2,-1,-1,1,-0.8333333333333334
ofnnuwscA1Y_13,"Okay. Before we get into this a little bit, I'd like to tell you a little bit about your brain. Have you ever heard of the amygdala? It's known as the alarm center. It normally indicates fight, flight, or freeze.","Okay. Before we get into this a little bit, I'd like to tell you a little bit about your brain. Have you ever heard of the amygdala? It's known as the alarm center. It normally indicates fight, flight, or freeze.",1,0,-2,1,0,2,0.3333333333333333
ofnnuwscA1Y_15,"Okay, you're a fighter. Tell me an example when the alarm is going off and you are really angry.","Okay, you're a fighter. Tell me an example when the alarm is going off and you are really angry.",-1,-1,-2,-1,-1,1,-0.8333333333333334
ofnnuwscA1Y_17,Okay. And that was just yesterday?,Okay. And that was just yesterday?,0,0,0,1,0,2,0.5
